x,Strongly disapprove,disapprove,Neither approve or disapprove,Approve,Strongly Approve
34.834170854271356,0.042752230564623205,0.05749995643753556,0.13645216127865495,0.2212719011309206,0.5420237505882657
35.17085427135679,0.04295487349641166,0.05768886889885725,0.13674726957384004,0.2214675976145502,0.5411413904163409
35.50753768844221,0.043158291837411975,0.05787812026631002,0.13704235582049384,0.221662404571698,0.5402588275040862
35.84422110552764,0.04336248754486707,0.058067709806390394,0.13733741712565622,0.2218563193524924,0.539376066170594
36.18090452261306,0.04356746257579598,0.05825763677824601,0.13763245059049733,0.22204933931757015,0.5384931107378905
36.517587939698494,0.043773218886963804,0.05844790043366591,0.137927453310361,0.2222414618381367,0.5376099655308726
36.85427135678392,0.04397975843485175,0.05863850001707104,0.1382224223748082,0.22243268429602542,0.5367266348772436
37.19095477386935,0.04418708317562699,0.05882943476550516,0.13851735486766048,0.22262300408375735,0.5358431231074501
37.527638190954775,0.04439519506511234,0.05902070390862559,0.13881224786704438,0.22281241860459955,0.5349594345546181
37.8643216080402,0.04460409605875581,0.05921230666869393,0.13910709844543562,0.22300092527262488,0.5340755735544898
38.201005025125625,0.044813788111600264,0.05940424226056738,0.13940190366970306,0.22318852151277063,0.5331915444453587
38.537688442211056,0.04502427317825274,0.05959650989169036,0.1396966606011537,0.22337520476089662,0.5323073515680066
38.87437185929649,0.045235553212853795,0.05978910876208513,0.13999136629557746,0.2235609724638442,0.5314229992656394
39.21105527638191,0.0454476301690465,0.059982038064344115,0.14028601780329264,0.2237458220794934,0.5305384918838234
39.54773869346734,0.045660505999945804,0.06017529698362157,0.14058061216919027,0.223929751076822,0.5296538337704204
39.88442211055276,0.04587418265810743,0.06036888469762476,0.1408751464327812,0.2241127569359621,0.5287690292755245
40.22110552763819,0.04608866209549661,0.06056280037660711,0.14116961762824026,0.22429483714825854,0.5278840827513975
40.55778894472362,0.046303946263456956,0.0607570431833594,0.1414640227844537,0.2244759892163254,0.5269989985524046
40.89447236180905,0.046520037112679116,0.060951612273203046,0.14175835892506405,0.22465621065410335,0.5261137810349504
41.231155778894475,0.04673693659316935,0.06114650679398138,0.14205262306851812,0.22483549898691663,0.5252284345574145
41.5678391959799,0.04695464665421798,0.061341725886053765,0.14234681222811224,0.2250138517515291,0.5243429634800869
41.904522613065325,0.047173169244367576,0.061537268682287614,0.1426409234120401,0.22519126649620091,0.5234573721651038
42.24120603015076,0.04739250631138149,0.061733134308051316,0.1429349536234394,0.22536774078074479,0.522571664976383
42.57788944723618,0.0476126598022118,0.06192932188120781,0.14322889986043935,0.22554327217658132,0.5216858462795597
42.91457286432161,0.047833631662967384,0.06212583051210741,0.14352275911620843,0.22571785826679536,0.5207999204419214
43.25125628140704,0.04805542383888187,0.06232265930358202,0.14381652837900172,0.22589149664619051,0.5199138918323438
43.58793969849246,0.048278038274281385,0.06251980735093794,0.14411020463220936,0.22606418492134528,0.519027764821226
